task_id,tokenizer,language,token_count,char_count,category,difficulty
MIG-P2-A-A-ARR-0030v36-e678a533,sp32k,toke,71,186,A-ARR,2
MIG-P2-A-A-ARR-0037v3-9abdcbad,sp32k,toke,57,133,A-ARR,2
MIG-P2-A-A-ARR-0043v12-154fffbd,sp32k,toke,73,191,A-ARR,2
MIG-P2-A-A-ARR-0045v32-9af55752,sp32k,toke,69,144,A-ARR,2
MIG-P2-A-A-ARR-0046v19-13f13762,sp32k,toke,148,349,A-ARR,2
MIG-P2-A-A-ARR-0046v24-dc98b531,sp32k,toke,69,160,A-ARR,2
MIG-P2-A-A-ARR-0053v13-e347d91b,sp32k,toke,100,231,A-ARR,2
MIG-P2-A-A-ARR-0088v34-cb00cec3,sp32k,toke,166,433,A-ARR,2
MIG-P2-A-A-ARR-0096v20-1f0ac9b4,sp32k,toke,102,257,A-ARR,2
MIG-P2-A-A-ARR-0110v26-252adcd9,sp32k,toke,96,207,A-ARR,2
MIG-P2-A-A-ARR-0118v25-0c4bf30d,sp32k,toke,58,134,A-ARR,2
MIG-P2-A-A-CND-0019v52-f1a11ceb,sp32k,toke,60,173,A-CND,2
MIG-P2-A-A-CND-0021v8-0d4d7403,sp32k,toke,23,45,A-CND,2
MIG-P2-A-A-CND-0021v9-241e94a7,sp32k,toke,36,82,A-CND,2
MIG-P2-A-A-CND-0032v19-15802cc1,sp32k,toke,23,65,A-CND,2
MIG-P2-A-A-CND-0032v58-07ed9fc4,sp32k,toke,41,113,A-CND,2
MIG-P2-A-A-CND-0034v59-07537151,sp32k,toke,23,71,A-CND,2
MIG-P2-A-A-CND-0035v52-d4847f10,sp32k,toke,76,267,A-CND,2
MIG-P2-A-A-CND-0039v18-7b71273a,sp32k,toke,67,148,A-CND,2
MIG-P2-A-A-CND-0044v13-2380a8e3,sp32k,toke,131,247,A-CND,2
MIG-P2-A-A-CND-0051v1-5c505ede,sp32k,toke,67,156,A-CND,2
MIG-P2-A-A-CND-0051v38-9ea196b9,sp32k,toke,71,178,A-CND,2
MIG-P2-A-A-CND-0078v23-18671631,sp32k,toke,70,193,A-CND,2
MIG-P2-A-A-CND-0097v24-25d4955c,sp32k,toke,44,114,A-CND,2
MIG-P2-A-A-MTH-0004v39-49269e9b,sp32k,toke,43,116,A-MTH,2
MIG-P2-A-A-MTH-0037v23-24c04434,sp32k,toke,44,128,A-MTH,2
MIG-P2-A-A-MTH-0039v21-19d018a1,sp32k,toke,17,37,A-MTH,2
MIG-P2-A-A-MTH-0039v4-404e4422,sp32k,toke,29,70,A-MTH,2
MIG-P2-A-A-MTH-0040v26-08958192,sp32k,toke,51,135,A-MTH,2
MIG-P2-A-A-MTH-0042v42-b246a5bd,sp32k,toke,44,129,A-MTH,2
MIG-P2-A-A-MTH-0047v46-410872d5,sp32k,toke,78,156,A-MTH,2
MIG-P2-A-A-MTH-0048v28-b6993bae,sp32k,toke,149,286,A-MTH,2
MIG-P2-A-A-MTH-0050v45-a689613c,sp32k,toke,76,172,A-MTH,2
MIG-P2-A-A-MTH-0063v45-aeefdf19,sp32k,toke,70,239,A-MTH,2
MIG-P2-A-A-MTH-0068v20-6618397e,sp32k,toke,113,396,A-MTH,2
MIG-P2-A-A-MTH-0069v19-695e76dc,sp32k,toke,68,175,A-MTH,2
MIG-P2-A-A-MTH-0072v42-c8d759e2,sp32k,toke,61,146,A-MTH,2
MIG-P2-A-A-MTH-0083v2-627dd976,sp32k,toke,82,171,A-MTH,2
MIG-P2-A-A-MTH-0085v18-2cfb7d84,sp32k,toke,86,202,A-MTH,2
MIG-P2-A-A-MTH-0086v7-8f36e7b8,sp32k,toke,38,96,A-MTH,2
MIG-P2-A-A-MTH-0108v13-3cb3cc13,sp32k,toke,111,223,A-MTH,2
MIG-P2-A-A-MTH-0108v16-9047b806,sp32k,toke,97,195,A-MTH,2
MIG-P2-A-A-MTH-0116v26-1fd6fb1a,sp32k,toke,44,102,A-MTH,2
MIG-P2-A-A-SRT-0003v19-3b9be894,sp32k,toke,123,321,A-SRT,2
MIG-P2-A-A-SRT-0006v56-e6aa959b,sp32k,toke,145,357,A-SRT,2
MIG-P2-A-A-SRT-0007v39-4ba3035e,sp32k,toke,105,249,A-SRT,2
MIG-P2-A-A-SRT-0020v53-ec8dd469,sp32k,toke,167,365,A-SRT,2
MIG-P2-A-A-SRT-0023v4-0062cf5a,sp32k,toke,51,122,A-SRT,2
MIG-P2-A-A-SRT-0023v60-c30f8c00,sp32k,toke,53,144,A-SRT,2
MIG-P2-A-A-SRT-0024v49-af6234f8,sp32k,toke,47,101,A-SRT,2
MIG-P2-A-A-SRT-0024v58-20099721,sp32k,toke,49,117,A-SRT,2
MIG-P2-A-A-SRT-0025v16-1d3bf000,sp32k,toke,75,181,A-SRT,2
MIG-P2-A-A-SRT-0029v48-7d3bc71a,sp32k,toke,98,242,A-SRT,2
MIG-P2-A-A-SRT-0040v18-70357253,sp32k,toke,154,372,A-SRT,2
MIG-P2-A-A-SRT-0065v2-1a9f9974,sp32k,toke,94,201,A-SRT,2
MIG-P2-A-A-SRT-0066v19-eb81fcb7,sp32k,toke,150,365,A-SRT,2
MIG-P2-A-A-SRT-0084v17-44ea7a4a,sp32k,toke,202,416,A-SRT,2
MIG-P2-A-A-SRT-0098v27-f911f1fc,sp32k,toke,136,273,A-SRT,2
MIG-P2-A-A-STR-0003v11-d23bf18e,sp32k,toke,134,331,A-STR,2
MIG-P2-A-A-STR-0027v82-517bed3c,sp32k,toke,25,66,A-STR,2
MIG-P2-A-A-STR-0028v78-0e07a50c,sp32k,toke,152,374,A-STR,2
MIG-P2-A-A-STR-0030v56-e095c21a,sp32k,toke,128,329,A-STR,2
MIG-P2-A-A-STR-0032v34-1c7e052f,sp32k,toke,31,76,A-STR,2
MIG-P2-A-A-STR-0033v32-244d6ffc,sp32k,toke,101,242,A-STR,2
MIG-P2-A-A-STR-0046v37-5a720218,sp32k,toke,121,295,A-STR,2
MIG-P2-A-A-STR-0052v35-8e4b0988,sp32k,toke,120,247,A-STR,2
MIG-P2-A-A-STR-0056v1-0c1b6949,sp32k,toke,95,222,A-STR,2
MIG-P2-A-A-STR-0066v11-2b170eef,sp32k,toke,296,635,A-STR,2
MIG-P2-A-A-STR-0070v15-2feca867,sp32k,toke,162,404,A-STR,2
MIG-P2-A-A-STR-0074v7-4696e45d,sp32k,toke,135,306,A-STR,2
MIG-P2-A-A-STR-0077v20-cbaead5a,sp32k,toke,114,308,A-STR,2
MIG-P2-A-A-STR-0089v30-08ec95b3,sp32k,toke,88,222,A-STR,2
MIG-P2-B-D-CFG-0003v306-8f80e8fb,sp32k,toke,130,286,D-CFG,2
MIG-P2-B-D-CFG-0004v303-01e53bc8,sp32k,toke,60,135,D-CFG,2
MIG-P2-B-D-CFG-0004v305-76249577,sp32k,toke,78,136,D-CFG,2
MIG-P2-B-D-CFG-0004v359-b5e6239f,sp32k,toke,87,170,D-CFG,2
MIG-P2-B-D-CFG-0005v353-e1a5e3c3,sp32k,toke,90,161,D-CFG,2
MIG-P2-B-D-CFG-0006v309-dbfc914d,sp32k,toke,128,246,D-CFG,2
MIG-P2-B-D-CFG-0006v321-78fa5c0b,sp32k,toke,78,196,D-CFG,2
MIG-P2-B-D-CFG-0007v352-0f6e22a3,sp32k,toke,133,259,D-CFG,2
MIG-P2-B-D-CFG-0009v325-467d8fd6,sp32k,toke,38,57,D-CFG,2
MIG-P2-B-D-CFG-0009v355-d2eb8205,sp32k,toke,70,139,D-CFG,2
MIG-P2-B-D-CFG-0014v360-17471713,sp32k,toke,128,234,D-CFG,2
MIG-P2-B-D-CFG-0015v293-32e2b410,sp32k,toke,116,230,D-CFG,2
MIG-P2-B-D-CFG-0015v326-4bbca610,sp32k,toke,58,136,D-CFG,2
MIG-P2-B-D-CFG-0015v358-137b329a,sp32k,toke,122,259,D-CFG,2
MIG-P2-B-D-CFG-0016v322-52d734a6,sp32k,toke,66,138,D-CFG,2
MIG-P2-B-D-CFG-0016v331-1cb9caf9,sp32k,toke,85,152,D-CFG,2
MIG-P2-B-D-CFG-0017v317-a2d78110,sp32k,toke,102,197,D-CFG,2
MIG-P2-B-D-CFG-0017v354-af88686b,sp32k,toke,71,149,D-CFG,2
MIG-P2-B-D-CFG-0017v361-09adc8ec,sp32k,toke,80,160,D-CFG,2
MIG-P2-B-D-CFG-0018v339-9d0216cd,sp32k,toke,77,136,D-CFG,2
MIG-P2-B-D-CFG-0018v347-4a6e4aba,sp32k,toke,131,251,D-CFG,2
MIG-P2-B-D-CLI-0005v238-79c32f52,sp32k,toke,134,275,D-CLI,2
MIG-P2-B-D-CLI-0006v234-0bce5989,sp32k,toke,54,129,D-CLI,2
MIG-P2-B-D-CLI-0007v283-d0929b7c,sp32k,toke,123,250,D-CLI,2
MIG-P2-B-D-CLI-0008v234-e295ddbc,sp32k,toke,221,448,D-CLI,2
MIG-P2-B-D-CLI-0009v255-57d2b57e,sp32k,toke,82,189,D-CLI,2
MIG-P2-B-D-CLI-0010v265-0089a60a,sp32k,toke,97,234,D-CLI,2
MIG-P2-B-D-CLI-0013v238-81d3a3f8,sp32k,toke,122,292,D-CLI,2
MIG-P2-B-D-CLI-0013v280-21f5adca,sp32k,toke,163,307,D-CLI,2
MIG-P2-B-D-CLI-0014v274-592e1717,sp32k,toke,187,374,D-CLI,2
MIG-P2-B-D-CLI-0016v270-3025e72b,sp32k,toke,42,88,D-CLI,2
MIG-P2-B-D-CLI-0016v278-ae52b8ba,sp32k,toke,59,116,D-CLI,2
MIG-P2-B-D-CLI-0016v282-bdf817f1,sp32k,toke,48,104,D-CLI,2
MIG-P2-B-D-CLI-0017v274-ed94674e,sp32k,toke,52,117,D-CLI,2
MIG-P2-B-D-CLI-0018v270-e718052b,sp32k,toke,252,482,D-CLI,2
MIG-P2-B-D-CLI-0022v265-5cbbd599,sp32k,toke,65,108,D-CLI,2
MIG-P2-B-D-CLI-0024v241-103fab47,sp32k,toke,34,61,D-CLI,2
MIG-P2-B-D-CRY-0003v261-698bf164,sp32k,toke,145,284,D-CRY,2
MIG-P2-B-D-CRY-0006v232-990b7eb9,sp32k,toke,92,183,D-CRY,2
MIG-P2-B-D-CRY-0006v249-cc82b861,sp32k,toke,75,179,D-CRY,2
MIG-P2-B-D-CRY-0006v280-f8103207,sp32k,toke,120,282,D-CRY,2
MIG-P2-B-D-CRY-0008v232-1c78e288,sp32k,toke,73,152,D-CRY,2
MIG-P2-B-D-CRY-0008v235-64734bfb,sp32k,toke,112,257,D-CRY,2
MIG-P2-B-D-CRY-0008v266-500af4a7,sp32k,toke,94,251,D-CRY,2
MIG-P2-B-D-CRY-0008v284-3c28ddd2,sp32k,toke,124,305,D-CRY,2
MIG-P2-B-D-CRY-0011v261-0ef0fb1b,sp32k,toke,69,151,D-CRY,2
MIG-P2-B-D-CRY-0011v265-5aab77e7,sp32k,toke,39,81,D-CRY,2
MIG-P2-B-D-CRY-0012v248-a45f9e25,sp32k,toke,48,98,D-CRY,2
MIG-P2-B-D-CRY-0015v233-7b8394f7,sp32k,toke,87,186,D-CRY,2
MIG-P2-B-D-CRY-0018v267-ec102dd0,sp32k,toke,86,206,D-CRY,2
MIG-P2-B-D-CRY-0023v273-be7b4a51,sp32k,toke,58,146,D-CRY,2
MIG-P2-B-D-CRY-0024v231-ef799997,sp32k,toke,76,195,D-CRY,2
MIG-P2-B-D-CRY-0024v250-de2d5cc8,sp32k,toke,77,209,D-CRY,2
MIG-P2-B-D-DAT-0002v215-795c142a,sp32k,toke,133,374,D-DAT,2
MIG-P2-B-D-DAT-0002v226-bdc6ac15,sp32k,toke,54,134,D-DAT,2
MIG-P2-B-D-DAT-0002v233-6953d039,sp32k,toke,120,261,D-DAT,2
MIG-P2-B-D-DAT-0008v219-afca7ba9,sp32k,toke,78,194,D-DAT,2
MIG-P2-B-D-DAT-0011v260-4218a520,sp32k,toke,84,187,D-DAT,2
MIG-P2-B-D-DAT-0012v260-40d6e501,sp32k,toke,49,110,D-DAT,2
MIG-P2-B-D-DAT-0016v231-9c55c629,sp32k,toke,97,228,D-DAT,2
MIG-P2-B-D-DAT-0016v249-a406dfc4,sp32k,toke,47,82,D-DAT,2
MIG-P2-B-D-DAT-0022v214-5129e0d9,sp32k,toke,208,414,D-DAT,2
MIG-P2-B-D-DAT-0024v225-21f80817,sp32k,toke,80,161,D-DAT,2
MIG-P2-B-D-FIO-0002v379-199aa5a0,sp32k,toke,105,220,D-FIO,2
MIG-P2-B-D-FIO-0005v352-8fabc9a6,sp32k,toke,86,154,D-FIO,2
MIG-P2-B-D-FIO-0006v376-09e089e5,sp32k,toke,66,123,D-FIO,2
MIG-P2-B-D-FIO-0007v319-7305c7e8,sp32k,toke,108,269,D-FIO,2
MIG-P2-B-D-FIO-0007v379-20b5f9c7,sp32k,toke,64,138,D-FIO,2
MIG-P2-B-D-FIO-0010v320-88acb6f9,sp32k,toke,57,105,D-FIO,2
MIG-P2-B-D-FIO-0010v374-f2afddb2,sp32k,toke,144,327,D-FIO,2
MIG-P2-B-D-FIO-0011v355-7b964ad5,sp32k,toke,145,255,D-FIO,2
MIG-P2-B-D-FIO-0012v318-8e9820e8,sp32k,toke,143,319,D-FIO,2
MIG-P2-B-D-FIO-0013v310-85110f2e,sp32k,toke,176,399,D-FIO,2
MIG-P2-B-D-FIO-0013v313-5e9cf1fb,sp32k,toke,131,262,D-FIO,2
MIG-P2-B-D-FIO-0013v374-e5b44242,sp32k,toke,77,160,D-FIO,2
MIG-P2-B-D-FIO-0014v336-72972580,sp32k,toke,112,218,D-FIO,2
MIG-P2-B-D-FIO-0014v362-e89d5150,sp32k,toke,144,334,D-FIO,2
MIG-P2-B-D-FIO-0016v371-ba28ac96,sp32k,toke,90,169,D-FIO,2
MIG-P2-B-D-FIO-0018v312-63f385af,sp32k,toke,68,142,D-FIO,2
MIG-P2-B-D-FIO-0018v331-bd4e61c9,sp32k,toke,234,530,D-FIO,2
MIG-P2-B-D-NET-0001v310-54f88a7b,sp32k,toke,132,253,D-NET,2
MIG-P2-B-D-NET-0003v281-faca71e6,sp32k,toke,155,278,D-NET,2
MIG-P2-B-D-NET-0004v342-8aadac55,sp32k,toke,229,522,D-NET,2
MIG-P2-B-D-NET-0006v301-8935d440,sp32k,toke,183,390,D-NET,2
MIG-P2-B-D-NET-0006v328-3e70884f,sp32k,toke,178,384,D-NET,2
MIG-P2-B-D-NET-0011v282-f9c0c6a9,sp32k,toke,196,440,D-NET,2
MIG-P2-B-D-NET-0011v320-804c83b1,sp32k,toke,101,185,D-NET,2
MIG-P2-B-D-NET-0013v313-1073206f,sp32k,toke,84,167,D-NET,2
MIG-P2-B-D-NET-0013v322-c854f5f5,sp32k,toke,85,197,D-NET,2
MIG-P2-B-D-NET-0013v329-939624dc,sp32k,toke,163,345,D-NET,2
MIG-P2-B-D-NET-0015v325-843708ad,sp32k,toke,28,46,D-NET,2
MIG-P2-B-D-NET-0017v319-2eece785,sp32k,toke,39,66,D-NET,2
MIG-P2-B-D-NET-0018v322-ae4d934a,sp32k,toke,136,279,D-NET,2
MIG-P2-B-D-NET-0020v316-7d750f1c,sp32k,toke,116,235,D-NET,2
MIG-P2-B-D-NET-0020v342-34df5d4e,sp32k,toke,195,379,D-NET,2
MIG-P2-B-D-TST-0002v250-cbd4628c,sp32k,toke,43,109,D-TST,2
MIG-P2-B-D-TST-0002v265-acfe291b,sp32k,toke,27,44,D-TST,2
MIG-P2-B-D-TST-0002v270-db71ba13,sp32k,toke,91,193,D-TST,2
MIG-P2-B-D-TST-0003v245-622ce171,sp32k,toke,177,351,D-TST,2
MIG-P2-B-D-TST-0004v242-2e8154bf,sp32k,toke,39,94,D-TST,2
MIG-P2-B-D-TST-0007v272-bb002a3e,sp32k,toke,44,82,D-TST,2
MIG-P2-B-D-TST-0015v268-801bc724,sp32k,toke,102,234,D-TST,2
MIG-P2-B-D-TST-0019v245-0707d0f2,sp32k,toke,62,134,D-TST,2
MIG-P2-B-D-TST-0019v257-16c417b7,sp32k,toke,71,143,D-TST,2
MIG-P2-B-D-TST-0021v268-b52bd1bc,sp32k,toke,79,172,D-TST,2
MIG-P2-B-D-TST-0022v254-6bee1db8,sp32k,toke,32,60,D-TST,2
MIG-P2-B-D-TST-0023v242-fa54d782,sp32k,toke,47,98,D-TST,2
MIG-P2-B-D-WEB-0002v213-797460ee,sp32k,toke,191,395,D-WEB,2
MIG-P2-B-D-WEB-0007v243-5e0cbdbf,sp32k,toke,151,301,D-WEB,2
MIG-P2-B-D-WEB-0008v232-da6994f4,sp32k,toke,122,236,D-WEB,2
MIG-P2-B-D-WEB-0008v246-78fe17d1,sp32k,toke,105,235,D-WEB,2
MIG-P2-B-D-WEB-0010v251-0751b4cc,sp32k,toke,61,140,D-WEB,2
MIG-P2-B-D-WEB-0011v214-77df7b1e,sp32k,toke,110,259,D-WEB,2
MIG-P2-B-D-WEB-0014v206-9dd1dd17,sp32k,toke,188,393,D-WEB,2
MIG-P2-B-D-WEB-0015v227-65b0fef3,sp32k,toke,112,245,D-WEB,2
MIG-P2-B-D-WEB-0020v249-b7da0e52,sp32k,toke,103,209,D-WEB,2
MIG-P2-B-D-WEB-0022v232-55baa0ea,sp32k,toke,95,181,D-WEB,2
MIG-P2-B-D-WEB-0024v212-8082c866,sp32k,toke,110,233,D-WEB,2
MIG-P2-B-D-WEB-0027v235-e7acc931,sp32k,toke,41,75,D-WEB,2
A-ARR-0001v7,qwen2.5-coder,toke,114,245,A-ARR,1
A-ARR-0003v63,qwen2.5-coder,toke,75,165,A-ARR,1
A-ARR-0005v10,qwen2.5-coder,toke,133,288,A-ARR,1
A-ARR-0006v23,qwen2.5-coder,toke,106,253,A-ARR,1
A-ARR-0007v18,qwen2.5-coder,toke,46,93,A-ARR,1
A-ARR-0008v69,qwen2.5-coder,toke,59,125,A-ARR,1
A-ARR-0009v4,qwen2.5-coder,toke,94,196,A-ARR,1
A-ARR-0010v41,qwen2.5-coder,toke,57,109,A-ARR,1
A-ARR-0011v61,qwen2.5-coder,toke,97,218,A-ARR,1
A-ARR-0011v63,qwen2.5-coder,toke,85,192,A-ARR,1
A-ARR-0014v66,qwen2.5-coder,toke,77,205,A-ARR,1
A-ARR-0015v55,qwen2.5-coder,toke,57,112,A-ARR,1
A-ARR-0017v1,qwen2.5-coder,toke,73,144,A-ARR,1
A-ARR-0018v28,qwen2.5-coder,toke,79,197,A-ARR,1
A-ARR-0018v54,qwen2.5-coder,toke,112,295,A-ARR,1
A-ARR-0018v68,qwen2.5-coder,toke,73,197,A-ARR,1
A-ARR-0021v1,qwen2.5-coder,toke,58,126,A-ARR,1
A-ARR-0021v29,qwen2.5-coder,toke,130,299,A-ARR,1
A-ARR-0022v58,qwen2.5-coder,toke,130,358,A-ARR,1
A-ARR-0024v21,qwen2.5-coder,toke,150,304,A-ARR,1
A-ARR-0025v57,qwen2.5-coder,toke,140,268,A-ARR,1
A-ARR-0026v17,qwen2.5-coder,toke,102,234,A-ARR,1
A-ARR-0027v10,qwen2.5-coder,toke,75,168,A-ARR,1
A-ARR-0028v31,qwen2.5-coder,toke,129,271,A-ARR,1
A-ARR-0028v38,qwen2.5-coder,toke,70,155,A-ARR,1
A-ARR-0031v64,qwen2.5-coder,toke,42,90,A-ARR,1
A-ARR-0032v15,qwen2.5-coder,toke,64,140,A-ARR,1
A-ARR-0032v21,qwen2.5-coder,toke,127,255,A-ARR,1
A-ARR-0032v46,qwen2.5-coder,toke,205,451,A-ARR,1
A-ARR-0033,qwen2.5-coder,toke,104,244,A-ARR,1
A-ARR-0033v2,qwen2.5-coder,toke,101,201,A-ARR,1
A-ARR-0033v26,qwen2.5-coder,toke,116,281,A-ARR,1
A-ARR-0034v28,qwen2.5-coder,toke,78,201,A-ARR,1
A-ARR-0035v20,qwen2.5-coder,toke,125,267,A-ARR,2
A-ARR-0035v41,qwen2.5-coder,toke,160,399,A-ARR,2
A-ARR-0035v54,qwen2.5-coder,toke,97,186,A-ARR,2
A-ARR-0037v61,qwen2.5-coder,toke,182,451,A-ARR,2
A-ARR-0041v65,qwen2.5-coder,toke,69,157,A-ARR,2
A-ARR-0041v69,qwen2.5-coder,toke,68,155,A-ARR,2
A-ARR-0042v45,qwen2.5-coder,toke,154,363,A-ARR,2
A-ARR-0042v57,qwen2.5-coder,toke,68,162,A-ARR,2
A-ARR-0042v63,qwen2.5-coder,toke,135,316,A-ARR,2
A-ARR-0043v6,qwen2.5-coder,toke,134,285,A-ARR,2
A-ARR-0044v11,qwen2.5-coder,toke,70,164,A-ARR,2
A-ARR-0045v8,qwen2.5-coder,toke,185,452,A-ARR,2
A-ARR-0046v39,qwen2.5-coder,toke,201,490,A-ARR,2
A-ARR-0047v22,qwen2.5-coder,toke,119,253,A-ARR,2
A-ARR-0047v68,qwen2.5-coder,toke,65,138,A-ARR,2
A-ARR-0048v3,qwen2.5-coder,toke,131,263,A-ARR,2
A-ARR-0048v44,qwen2.5-coder,toke,159,349,A-ARR,2
A-ARR-0049v13,qwen2.5-coder,toke,96,189,A-ARR,2
A-ARR-0049v40,qwen2.5-coder,toke,70,150,A-ARR,2
A-ARR-0049v66,qwen2.5-coder,toke,74,160,A-ARR,2
A-ARR-0051v63,qwen2.5-coder,toke,110,250,A-ARR,2
A-ARR-0052v53,qwen2.5-coder,toke,189,406,A-ARR,2
A-ARR-0052v63,qwen2.5-coder,toke,107,243,A-ARR,2
A-ARR-0056v65,qwen2.5-coder,toke,208,408,A-ARR,2
A-ARR-0057v15,qwen2.5-coder,toke,222,518,A-ARR,2
A-ARR-0058v13,qwen2.5-coder,toke,110,250,A-ARR,2
A-ARR-0058v24,qwen2.5-coder,toke,122,261,A-ARR,2
A-ARR-0063v46,qwen2.5-coder,toke,135,278,A-ARR,2
A-ARR-0066v24,qwen2.5-coder,toke,149,298,A-ARR,2
A-ARR-0066v53,qwen2.5-coder,toke,69,137,A-ARR,2
A-ARR-0066v9,qwen2.5-coder,toke,68,129,A-ARR,2
A-ARR-0067v66,qwen2.5-coder,toke,67,156,A-ARR,2
A-ARR-0068v30,qwen2.5-coder,toke,196,414,A-ARR,2
A-ARR-0069v8,qwen2.5-coder,toke,177,393,A-ARR,2
A-ARR-0071v8,qwen2.5-coder,toke,256,538,A-ARR,2
A-ARR-0072v13,qwen2.5-coder,toke,86,203,A-ARR,2
A-ARR-0072v19,qwen2.5-coder,toke,206,435,A-ARR,2
A-ARR-0072v2,qwen2.5-coder,toke,150,303,A-ARR,2
A-ARR-0073v68,qwen2.5-coder,toke,219,493,A-ARR,2
A-ARR-0074v36,qwen2.5-coder,toke,151,381,A-ARR,2
A-ARR-0076v10,qwen2.5-coder,toke,63,135,A-ARR,3
A-ARR-0076v30,qwen2.5-coder,toke,147,318,A-ARR,3
A-ARR-0076v62,qwen2.5-coder,toke,86,199,A-ARR,3
A-ARR-0076v8,qwen2.5-coder,toke,126,292,A-ARR,3
A-ARR-0077v34,qwen2.5-coder,toke,85,197,A-ARR,3
A-ARR-0077v36,qwen2.5-coder,toke,86,199,A-ARR,3
A-ARR-0078v35,qwen2.5-coder,toke,132,288,A-ARR,3
A-ARR-0078v57,qwen2.5-coder,toke,175,359,A-ARR,3
A-ARR-0079v20,qwen2.5-coder,toke,251,541,A-ARR,3
A-ARR-0079v49,qwen2.5-coder,toke,91,192,A-ARR,3
A-ARR-0080v55,qwen2.5-coder,toke,265,679,A-ARR,3
A-ARR-0080v58,qwen2.5-coder,toke,199,440,A-ARR,3
A-ARR-0081v16,qwen2.5-coder,toke,136,291,A-ARR,3
A-ARR-0081v23,qwen2.5-coder,toke,237,509,A-ARR,3
A-ARR-0081v30,qwen2.5-coder,toke,97,223,A-ARR,3
A-ARR-0081v64,qwen2.5-coder,toke,89,198,A-ARR,3
A-ARR-0081v66,qwen2.5-coder,toke,218,471,A-ARR,3
A-ARR-0082v45,qwen2.5-coder,toke,151,359,A-ARR,3
A-ARR-0084v35,qwen2.5-coder,toke,147,335,A-ARR,3
A-ARR-0084v55,qwen2.5-coder,toke,292,626,A-ARR,3
A-ARR-0084v62,qwen2.5-coder,toke,226,443,A-ARR,3
A-ARR-0086,qwen2.5-coder,toke,116,297,A-ARR,3
A-ARR-0086v45,qwen2.5-coder,toke,239,613,A-ARR,3
A-ARR-0086v57,qwen2.5-coder,toke,175,417,A-ARR,3
A-ARR-0087v1,qwen2.5-coder,toke,151,335,A-ARR,3
A-ARR-0087v12,qwen2.5-coder,toke,243,599,A-ARR,3
A-ARR-0088v12,qwen2.5-coder,toke,109,270,A-ARR,3
A-ARR-0088v13,qwen2.5-coder,toke,103,239,A-ARR,3
A-ARR-0088v33,qwen2.5-coder,toke,176,364,A-ARR,3
A-ARR-0090v13,qwen2.5-coder,toke,149,349,A-ARR,3
A-ARR-0091v64,qwen2.5-coder,toke,125,307,A-ARR,2
A-ARR-0092v1,qwen2.5-coder,toke,130,315,A-ARR,2
A-ARR-0092v19,qwen2.5-coder,toke,191,439,A-ARR,2
A-ARR-0094v16,qwen2.5-coder,toke,128,335,A-ARR,2
A-ARR-0094v17,qwen2.5-coder,toke,175,419,A-ARR,2
A-ARR-0096v36,qwen2.5-coder,toke,181,450,A-ARR,2
A-ARR-0096v66,qwen2.5-coder,toke,133,335,A-ARR,2
A-ARR-0099v32,qwen2.5-coder,toke,116,294,A-ARR,2
A-ARR-0103,qwen2.5-coder,toke,116,238,A-ARR,2
A-ARR-0105v25,qwen2.5-coder,toke,79,186,A-ARR,2
A-ARR-0105v37,qwen2.5-coder,toke,140,315,A-ARR,2
A-ARR-0105v67,qwen2.5-coder,toke,74,171,A-ARR,2
A-ARR-0107v49,qwen2.5-coder,toke,78,179,A-ARR,2
A-ARR-0108v11,qwen2.5-coder,toke,206,444,A-ARR,2
A-ARR-0112v42,qwen2.5-coder,toke,207,469,A-ARR,2
A-ARR-0112v52,qwen2.5-coder,toke,210,442,A-ARR,2
A-ARR-0113v39,qwen2.5-coder,toke,83,213,A-ARR,3
A-ARR-0114v12,qwen2.5-coder,toke,148,358,A-ARR,3
A-ARR-0116v40,qwen2.5-coder,toke,123,264,A-ARR,2
A-ARR-0116v59,qwen2.5-coder,toke,70,169,A-ARR,2
A-ARR-0117v38,qwen2.5-coder,toke,126,291,A-ARR,2
A-ARR-0117v40,qwen2.5-coder,toke,113,257,A-ARR,2
A-ARR-0117v9,qwen2.5-coder,toke,69,147,A-ARR,2
A-ARR-0118v9,qwen2.5-coder,toke,61,137,A-ARR,2
A-ARR-0119v6,qwen2.5-coder,toke,125,262,A-ARR,3
A-CND-0005v22,qwen2.5-coder,toke,110,205,A-CND,1
A-CND-0008v82,qwen2.5-coder,toke,163,290,A-CND,1
A-CND-0012v42,qwen2.5-coder,toke,74,156,A-CND,1
A-CND-0013v51,qwen2.5-coder,toke,121,326,A-CND,1
A-CND-0014v38,qwen2.5-coder,toke,38,82,A-CND,1
A-CND-0015v75,qwen2.5-coder,toke,71,187,A-CND,1
A-CND-0017v20,qwen2.5-coder,toke,86,233,A-CND,1
A-CND-0020v70,qwen2.5-coder,toke,121,242,A-CND,1
A-CND-0024v9,qwen2.5-coder,toke,101,204,A-CND,1
A-CND-0029v44,qwen2.5-coder,toke,129,285,A-CND,1
A-CND-0029v48,qwen2.5-coder,toke,55,117,A-CND,1
A-CND-0032v49,qwen2.5-coder,toke,95,185,A-CND,1
A-CND-0034v67,qwen2.5-coder,toke,131,315,A-CND,1
A-CND-0038v23,qwen2.5-coder,toke,147,291,A-CND,1
A-CND-0040v16,qwen2.5-coder,toke,74,156,A-CND,2
A-CND-0040v83,qwen2.5-coder,toke,82,184,A-CND,2
A-CND-0041v48,qwen2.5-coder,toke,180,348,A-CND,2
